placeID,latitude,longitude,the_geom_meter,name,city,state,alcohol,smoking_area,accessibility,price,franchise,rating_mean,food_rating_mean,service_rating_mean,ratings_count,cuisines_options,Rcuisine,payment_options,userID,rating,food_rating,service_rating,parking,popular,good_restaurant,geo
134999,18.915421,-99.184871,0101000020957F000088568DE356715AC138C0A525FC464A41,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,none,no_accessibility,2,1,1.6,1.6,1.6,5,1.0,Japanese,1.0,U1093,2,2,2,0,0,1,"18.915421,-99.184871"
134999,18.915421,-99.184871,0101000020957F000088568DE356715AC138C0A525FC464A41,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,none,no_accessibility,2,1,1.6,1.6,1.6,5,1.0,Japanese,1.0,U1066,1,1,1,0,0,1,"18.915421,-99.184871"
134999,18.915421,-99.184871,0101000020957F000088568DE356715AC138C0A525FC464A41,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,none,no_accessibility,2,1,1.6,1.6,1.6,5,1.0,Japanese,1.0,U1040,1,1,1,0,0,1,"18.915421,-99.184871"
134999,18.915421,-99.184871,0101000020957F000088568DE356715AC138C0A525FC464A41,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,none,no_accessibility,2,1,1.6,1.6,1.6,5,1.0,Japanese,1.0,U1110,2,2,2,0,0,1,"18.915421,-99.184871"
134999,18.915421,-99.184871,0101000020957F000088568DE356715AC138C0A525FC464A41,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,none,no_accessibility,2,1,1.6,1.6,1.6,5,1.0,Japanese,1.0,U1121,2,2,2,0,0,1,"18.915421,-99.184871"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1077,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1055,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1053,1,2,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1081,1,0,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1001,2,2,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1056,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1134,1,2,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1116,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1024,1,1,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1132,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1036,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1071,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1049,0,0,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1104,1,2,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1045,2,1,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1009,1,1,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1135,0,0,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1062,0,0,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1109,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1085,2,2,2,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1098,1,1,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1003,2,2,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1091,0,1,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1029,1,1,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1137,2,2,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1114,0,0,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1061,1,2,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1057,1,1,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1025,0,0,0,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1059,2,1,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1006,1,1,1,0,1,1,"22.1473922,-100.983092"
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,completely,1,1,1.28125,1.34375,0.9375,32,1.0,Mexican,1.0,U1002,2,2,0,0,1,1,"22.1473922,-100.983092"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1055,2,2,2,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1126,2,2,2,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1024,1,1,1,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1004,2,2,2,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1106,0,0,0,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1016,2,2,2,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1101,0,0,0,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1135,0,0,0,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1078,2,2,2,0,0,0,"22.149708800000003,-100.9760928"
135106,22.149708800000003,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,San Luis Potosí,San Luis Potosí,Wine-Beer,only at bar,partially,2,1,1.2,1.2,1.2,10,1.0,Mexican,3.0,U1002,1,1,1,0,0,0,"22.149708800000003,-100.9760928"
132667,23.7526973,-99.1633594,0101000020957F00005D67BCDDED8157C1222A2DC8D84D4941,little pizza Emilio Portes Gil,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,0,1.25,2.0,1.25,4,1.0,Armenian,1.0,U1103,1,2,2,0,0,1,"23.7526973,-99.1633594"
132667,23.7526973,-99.1633594,0101000020957F00005D67BCDDED8157C1222A2DC8D84D4941,little pizza Emilio Portes Gil,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,0,1.25,2.0,1.25,4,1.0,Armenian,1.0,U1123,1,2,1,0,0,1,"23.7526973,-99.1633594"
132667,23.7526973,-99.1633594,0101000020957F00005D67BCDDED8157C1222A2DC8D84D4941,little pizza Emilio Portes Gil,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,0,1.25,2.0,1.25,4,1.0,Armenian,1.0,U1063,1,2,1,0,0,1,"23.7526973,-99.1633594"
132667,23.7526973,-99.1633594,0101000020957F00005D67BCDDED8157C1222A2DC8D84D4941,little pizza Emilio Portes Gil,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,0,1.25,2.0,1.25,4,1.0,Armenian,1.0,U1087,2,2,1,0,0,1,"23.7526973,-99.1633594"
132613,23.7529035,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,permitted,completely,2,0,1.1666666666666667,1.3333333333333333,1.0,6,1.0,Mexican,1.0,U1103,2,2,2,1,0,0,"23.7529035,-99.165076"
132613,23.7529035,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,permitted,completely,2,0,1.1666666666666667,1.3333333333333333,1.0,6,1.0,Mexican,1.0,U1070,1,1,0,1,0,0,"23.7529035,-99.165076"
132613,23.7529035,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,permitted,completely,2,0,1.1666666666666667,1.3333333333333333,1.0,6,1.0,Mexican,1.0,U1082,0,0,0,1,0,0,"23.7529035,-99.165076"
132613,23.7529035,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,permitted,completely,2,0,1.1666666666666667,1.3333333333333333,1.0,6,1.0,Mexican,1.0,U1123,1,2,1,1,0,0,"23.7529035,-99.165076"
132613,23.7529035,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,permitted,completely,2,0,1.1666666666666667,1.3333333333333333,1.0,6,1.0,Mexican,1.0,U1028,2,2,2,1,0,0,"23.7529035,-99.165076"
132613,23.7529035,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,permitted,completely,2,0,1.1666666666666667,1.3333333333333333,1.0,6,1.0,Mexican,1.0,U1043,1,1,1,1,0,0,"23.7529035,-99.165076"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1068,0,0,0,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1067,1,2,2,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1103,0,0,2,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1082,0,0,0,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1028,1,1,1,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1050,0,1,1,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1087,2,2,1,0,0,0,"23.7543569,-99.171288"
132732,23.7543569,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Ciudad Victoria,Tamaulipas,No_Alcohol_Served,none,completely,1,1,0.625,0.875,1.0,8,1.0,Mexican,1.0,U1043,1,1,1,0,0,0,"23.7543569,-99.171288"
